Timestamp (IST),Vel_X,Vel_Y,Vel_Z
2024-06-17 16:54:21,0.0,0.0,0.0
2024-06-17 16:54:21,-0.0,0.0,-0.0
2024-06-17 16:54:21,-0.0,0.0,-0.0
2024-06-17 16:54:21,-0.0,0.0,-0.0
2024-06-17 16:54:21,0.0,0.0,-0.0
2024-06-17 16:54:21,0.0,0.0,0.0
2024-06-17 16:54:21,0.0,0.0,0.0
2024-06-17 16:54:21,0.0,0.0,0.0
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:22,-0.006572129822082249,0.013325268244347446,-0.02840144449024272
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:23,0.025908499252918802,-0.017578050091375363,-0.019446019488750875
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:24,0.0019146492798728203,-0.052444432575292396,-0.047793379733616685
2024-06-17 16:54:25,0.012563166142215924,-0.07586268895587049,-0.025179001092547955
2024-06-17 16:54:25,0.012563166142215924,-0.07586268895587049,-0.025179001092547955
2024-06-17 16:54:25,0.012563166142215924,-0.07586268895587049,-0.025179001092547955
2024-06-17 16:54:25,0.012563166142215924,-0.07586268895587049,-0.025179001092547955
2024-06-17 16:54:25,0.012563166142215924,-0.07586268895587049,-0.025179001092547955
2024-06-17 16:54:25,0.012563166142215924,-0.07586268895587049,-0.025179001092547955
2024-06-17 16:54:25,0.012563166142215924,-0.07586268895587049,-0.025179001092547955
