Timestamp (IST),Vel_X,Vel_Y,Vel_Z
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,-0.0,-0.0,-0.0
2024-06-17 16:30:13,-0.0,-0.0,-0.0
2024-06-17 16:30:13,-0.0,0.0,-0.0
2024-06-17 16:30:13,-0.0,0.0,-0.0
2024-06-17 16:30:13,0.0,0.0,-0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:13,0.0,0.0,0.0
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:14,-0.1019902137865797,-0.16630397766335653,0.0921896353417126
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
2024-06-17 16:30:15,-0.011890171329037733,-0.15514497112307885,0.0695763882425735
