Timestamp (IST),Filtered_Pos_X,Filtered_Pos_Y,Filtered_Pos_Z
2024-06-17 16:34:43,-9.433075704993614e-06,-8.723200822154673e-06,1.691743316701357e-05
2024-06-17 16:34:43,0.0002237099363346984,-0.0009142387276246072,-0.00038096100140944946
2024-06-17 16:34:43,0.0004156346575103435,-0.0016508844855315145,-0.0007086346741767781
2024-06-17 16:34:43,0.0005253645559004241,-0.002054805895655548,-0.0008962721606730471
2024-06-17 16:34:43,0.0005162783202919254,-0.001982623326912846,-0.0008814148929488055
2024-06-17 16:34:43,0.00036406289288525213,-0.001344688912480044,-0.0006225004323486799
2024-06-17 16:34:43,6.864225359852209e-05,-0.00015212964163128714,-0.00011920074229371382
2024-06-17 16:34:43,-0.00033308368856642016,0.001435390967612942,0.0005658111473141475
2024-06-17 16:34:43,-0.0007587446638976365,0.003081032515985503,0.0012922866255045673
2024-06-17 16:34:43,-0.0010816605449254831,0.004281702084577832,0.0018442616766430231
2024-06-17 16:34:43,-0.001145391290394102,0.004431639386479967,0.0019547502427924883
2024-06-17 16:34:43,-0.0007917926594783928,0.002937030149987142,0.001353508156211494
2024-06-17 16:34:43,0.00010205535135864697,-0.0006386998662044538,-0.0001699937016542377
2024-06-17 16:34:43,0.0015870854415274598,-0.006436025088573746,-0.0027037705863726005
2024-06-17 16:34:43,0.0036169219382357633,-0.014211663881429169,-0.006169921061442776
2024-06-17 16:34:43,0.006043798051187691,-0.023339490998030676,-0.010317345536121575
2024-06-17 16:34:44,-0.006195085572759539,0.023008228189939566,0.010595696409477072
2024-06-17 16:34:44,-0.003694985554831441,0.01398905952144972,0.0063153122868184735
2024-06-17 16:34:44,-0.0015410646889162404,0.006406041145678572,0.0026235603296083303
2024-06-17 16:34:44,7.886748936918129e-05,0.0008388671388598603,-0.00015619370774462614
2024-06-17 16:34:44,0.0010696615061582327,-0.0025308480963258575,-0.0018578509794410483
2024-06-17 16:34:44,0.0014369419852332099,-0.003909802551334043,-0.002487192076582541
2024-06-17 16:34:44,0.0012753853996397314,-0.0037905960962176465,-0.002202981963605157
2024-06-17 16:34:44,0.0007441763135037572,-0.002795699966520943,-0.0012763260840203171
