Timestamp (IST),X,Y,Z,Frame Name
2024-06-17 16:54:21,-0.037617544421574126,0.9895665161274113,-0.039867124132153695,2024-06-17 16-54-21.jpg
2024-06-17 16:54:21,-0.06963124782919249,0.988741103289197,-0.060625397633889716,2024-06-17 16-54-21.jpg
2024-06-17 16:54:21,-0.06206521049880867,0.982734363971026,-0.05849597325860023,2024-06-17 16-54-21.jpg
2024-06-17 16:54:21,-0.04590489143857031,0.9761161933392166,-0.06333425856427824,2024-06-17 16-54-21.jpg
2024-06-17 16:54:21,-0.04200676996918526,0.9860969446680747,-0.07472016514242008,2024-06-17 16-54-21.jpg
2024-06-17 16:54:21,-0.018479920227172514,0.9621461733696267,-0.06526088144042205,2024-06-17 16-54-21.jpg
2024-06-17 16:54:21,-0.01653085949247999,0.9939378807511734,-0.06979496305833822,2024-06-17 16-54-21.jpg
2024-06-17 16:54:21,-0.021856244756877988,0.997300461448222,-0.12996933000868144,2024-06-17 16-54-21.jpg
2024-06-17 16:54:22,-0.014796654886285322,1.027364962827129,-0.14454213620082468,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,-0.009885635448156294,1.007602185063944,-0.11354233374762923,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,-0.0032404144529942745,0.9766205367145795,-0.08717802661331282,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,-0.008458371653143344,0.963368938820916,-0.07405381324796051,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,0.0028062782111448322,0.9678625508370108,-0.08003648337553762,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,-0.022362692216669137,1.0021914260773919,-0.1012872795320555,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,-0.02553951009776518,1.0351141647779842,-0.09317518215110224,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,-0.013369389566691536,1.0877844246117174,-0.053860489452067895,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,-0.08017459639206291,1.1400573318323755,-0.0855411205756752,2024-06-17 16-54-22.jpg
2024-06-17 16:54:22,-0.11076102990634495,1.01860697694956,-0.002001019942780284,2024-06-17 16-54-22.jpg
