Timestamp (IST),X,Y,Z,Frame Name
2024-06-17 16:48:22,0.01006537792243806,0.009007134832393855,0.8941827938100324,2024-06-17 16-48-22.jpg
2024-06-17 16:48:22,0.010786683845241481,0.007784377732165988,0.8951533306846904,2024-06-17 16-48-22.jpg
2024-06-17 16:48:22,0.008945051746515699,0.007585679788787542,0.896790202185288,2024-06-17 16-48-22.jpg
2024-06-17 16:48:22,0.010372316589677974,0.007081292570352129,0.899977096043116,2024-06-17 16-48-22.jpg
2024-06-17 16:48:22,0.009251990413755613,0.006561620821734969,0.8963122095510618,2024-06-17 16-48-22.jpg
2024-06-17 16:48:22,0.009651010714517705,0.008090067007222954,0.8956313233189166,2024-06-17 16-48-22.jpg
2024-06-17 16:48:22,0.011093622464838243,0.007784377732165988,0.8974710884174333,2024-06-17 16-48-22.jpg
2024-06-17 16:48:22,0.00986586779587859,0.008304049480783147,0.8969930036844337,2024-06-17 16-48-22.jpg
2024-06-17 16:48:22,0.01006537792243806,0.007784377732165988,0.8958341248180622,2024-06-17 16-48-22.jpg
2024-06-17 16:48:23,0.01006537792243806,0.006867310001893511,0.8988182171767446,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.00986586779587859,0.006867310001893511,0.8991079599180308,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.008945051746515699,0.007585679788787542,0.8994991034088899,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.009451500587958236,0.007585679788787542,0.8993107614171765,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.01179958143284025,0.008090067007222954,0.897181345676147,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.01006537792243806,0.006362922783458098,0.8986298751850312,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.010786683845241481,0.006867310001893511,0.8981518825508051,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.010372316589677974,0.008304049480783147,0.897181345676147,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.009251990413755613,0.007386981655612245,0.8974710884174333,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.009651010714517705,0.008090067007222954,0.9004696402835479,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.009651010714517705,0.007585679788787542,0.8983402245425185,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.01006537792243806,0.015640590943369254,0.899977096043116,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.010372316589677974,0.008090067007222954,0.8988182171767446,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.008530684586238495,0.007784377732165988,0.8986298751850312,2024-06-17 16-48-23.jpg
2024-06-17 16:48:23,0.01006537792243806,0.007784377732165988,0.8993107614171765,2024-06-17 16-48-23.jpg
