Timestamp (IST),X,Y,Z,Frame Name
2024-06-17 16:53:17,0.006000000052154064,0.031050002202391624,9.718050003051758,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.003000000026077032,0.025950001552700996,9.75195026397705,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.0010500000789761543,0.013950000517070293,9.759000778198242,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.006000000052154064,0.025950001552700996,9.745050430297852,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,-0.0010500000789761543,0.0070500001311302185,9.747000694274902,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.006000000052154064,0.016050001606345177,9.782999992370605,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.003000000026077032,0.016050001606345177,9.766050338745117,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.006000000052154064,0.034950003027915955,9.766050338745117,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.00795000046491623,0.028050001710653305,9.768000602722168,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.00795000046491623,0.013950000517070293,9.78795051574707,2024-06-17 16-53-17.jpg
2024-06-17 16:53:17,0.003000000026077032,0.021000001579523087,9.760950088500977,2024-06-17 16-53-17.jpg
2024-06-17 16:53:18,0.003000000026077032,0.025950001552700996,9.747000694274902,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,-0.0010500000789761543,0.016050001606345177,9.782999992370605,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.010050000622868538,0.0019500000635161996,9.754050254821777,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.013050000183284283,0.010950000956654549,9.75195026397705,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,-0.0010500000789761543,0.016050001606345177,9.747000694274902,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,-0.0010500000789761543,0.032999999821186066,9.75195026397705,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.00795000046491623,0.028050001710653305,9.759000778198242,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.006000000052154064,0.022950001060962677,9.76395034790039,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.018000001087784767,0.010950000956654549,9.756000518798828,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.006000000052154064,0.025950001552700996,9.756000518798828,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.010050000622868538,0.028050001710653305,9.742050170898438,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.00795000046491623,0.025950001552700996,9.739950180053711,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.006000000052154064,0.021000001579523087,9.715950012207031,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.006000000052154064,0.021000001579523087,9.718050003051758,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.006000000052154064,0.032999999821186066,9.727950096130371,2024-06-17 16-53-18.jpg
2024-06-17 16:53:18,0.006000000052154064,0.028050001710653305,9.736950874328613,2024-06-17 16-53-18.jpg
2024-06-17 16:53:19,0.00795000046491623,0.028050001710653305,9.745050430297852,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.018000001087784767,0.010950000956654549,9.742050170898438,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.010050000622868538,0.032999999821186066,9.723000526428223,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.00795000046491623,0.022950001060962677,9.739950180053711,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.00795000046491623,0.028050001710653305,9.712950706481934,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,-0.00795000046491623,0.032999999821186066,9.711000442504883,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.003000000026077032,0.021000001579523087,9.723000526428223,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.015000000596046448,0.021000001579523087,9.724950790405273,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.003000000026077032,0.028050001710653305,9.723000526428223,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.022050000727176666,0.022950001060962677,9.735000610351562,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.015000000596046448,-0.0880500078201294,9.462000846862793,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.00795000046491623,0.021000001579523087,9.682050704956055,2024-06-17 16-53-19.jpg
2024-06-17 16:53:19,0.006000000052154064,0.021000001579523087,9.760950088500977,2024-06-17 16-53-19.jpg
