Timestamp (IST),X,Y,Z,Frame Name
2024-06-17 16:23:22,9.570000648498535,0.16695000231266022,0.07200000435113907,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.618000030517578,0.286950021982193,-0.2770500183105469,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.859950065612793,0.5430000424385071,-0.19005000591278076,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.705000877380371,0.6310500502586365,-0.29805001616477966,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.739950180053711,0.5430000424385071,-0.19305001199245453,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.772050857543945,0.49695003032684326,-0.046950001269578934,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.718950271606445,0.3079500198364258,-0.09195000678300858,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.621000289916992,0.39705002307891846,-0.022950001060962677,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.481950759887695,0.5119500160217285,0.004950000438839197,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.592050552368164,0.4620000123977661,-0.07800000160932541,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.705000877380371,0.5140500068664551,-0.12300000339746475,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.78600025177002,0.51705002784729,-0.22200001776218414,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.829050064086914,0.42600002884864807,-0.29295000433921814,2024-06-17 16-23-22.jpg
2024-06-17 16:23:22,9.724050521850586,0.32295000553131104,-0.2650500237941742,2024-06-17 16-23-22.jpg
2024-06-17 16:23:23,9.664050102233887,0.20805001258850098,-0.322050005197525,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.676050186157227,0.20295001566410065,-0.3439500033855438,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.637950897216797,0.33195000886917114,-0.30300000309944153,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.676050186157227,0.3439500033855438,-0.42705002427101135,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.613950729370117,0.33000001311302185,-0.4039500057697296,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.601950645446777,0.3679500222206116,-0.35805001854896545,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.604050636291504,0.4639500081539154,-0.3630000054836273,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.385950088500977,0.45705002546310425,0.016950000077486038,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.379050254821777,0.361050009727478,0.013950000517070293,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.745050430297852,0.4300500154495239,-0.30300000309944153,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,10.027950286865234,0.7270500063896179,-0.8269500136375427,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,10.06095027923584,0.8040000200271606,-0.9919500350952148,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,10.023000717163086,0.9739500284194946,-0.9810000658035278,2024-06-17 16-23-23.jpg
2024-06-17 16:23:23,9.405000686645508,1.2160500288009644,-0.3840000033378601,2024-06-17 16-23-23.jpg
